,GameId,GameDate,Week,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down_num,ToGo,Yardline,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsMeasurement,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards
0,401772510,9/4/2025,1,1,14,54,DAL,PHI,1,10,47,0,0,J.Williams left tackle to PHI 46 for 7 yards (C.DeJean).,0,2025,7,0,Run,1,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,OPP,0,0,0,0,0
1,401772510,9/4/2025,1,1,14,22,DAL,PHI,2,3,46,0,0,(Shotgun) K.Turpin right end to PHI 42 for 4 yards (C.DeJean; Z.Baun).,0,2025,4,Shotgun,Run,1,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,OPP,0,0,0,0,0
2,401772510,9/4/2025,1,1,13,47,DAL,PHI,1,10,42,0,0,(Shotgun) D.Prescott pass short right to G.Pickens to PHI 36 for 6 yards (Q.Mitchell).,0,2025,6,Shotgun,Pass,0,1,0,0,short right,0,0,0,0,0,0,0,0,0,0,0,0,OPP,0,0,0,0,0
3,401772510,9/4/2025,1,1,13,4,DAL,PHI,2,4,36,0,0,J.Williams up the middle to PHI 33 for 3 yards (A.Mukuba).,0,2025,3,0,Run,1,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,OPP,0,0,0,0,0
4,401772510,9/4/2025,1,1,12,22,DAL,PHI,3,1,33,0,0,D.Prescott pass deep right to C.Lamb to PHI 1 for 32 yards (A.Jackson).,0,2025,32,0,Pass,0,1,0,0,deep right,0,0,0,0,0,0,0,0,0,0,0,0,OPP,0,0,0,0,0
5,401772510,9/4/2025,1,1,11,56,DAL,PHI,1,0,1,0,0,"(No Huddle, Shotgun) D.Prescott pass incomplete short right to C.Lamb.PENALTY on PHI-A.Jackson, Defensive Pass Interference, 0 yards, enforced at PHI 1 - No Play.",0,2025,0,"No Huddle, Shotgun",Penalty,0,0,0,0, ,0,0,0,0,0,0,0,1,0,0,0,0,OPP,0,0,1,0,0
6,401772510,9/4/2025,1,1,11,49,DAL,PHI,1,0,1,0,0,"J.Williams left guard for 1 yard, TOUCHDOWN. B.Aubrey extra point is GOOD, Center-T.Sieg, Holder-B.Anger.",0,2025,1,0,Run,1,0,1,0, ,0,0,0,0,0,0,0,0,0,0,0,0,OPP,0,0,0,0,0
7,401772510,9/4/2025,1,1,11,49,PHI,DAL,0,0,0,0,0,"B.Aubrey kicks 65 yards from DAL 35 to end zone, Touchback to the PHI 35.PENALTY on PHI-M.Epps, Illegal Motion, 5 yards, enforced at PHI 35.",0,2025,5,0,Penalty,0,0,0,0, ,0,0,0,0,0,0,0,1,0,0,0,0,OPP,0,0,0,0,0
8,401772510,9/4/2025,1,1,11,49,PHI,DAL,1,10,30,0,0,(Shotgun) J.Hurts pass short left to D.Goedert pushed ob at PHI 38 for 8 yards (K.Murray).,0,2025,8,Shotgun,Pass,0,1,0,0,short left,0,0,0,0,0,0,0,0,0,0,0,0,OPP,0,0,0,0,0
9,401772510,9/4/2025,1,1,11,18,PHI,DAL,2,2,38,0,0,(Shotgun) S.Barkley right guard to PHI 41 for 3 yards (K.Clark).,0,2025,3,Shotgun,Run,1,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,OPP,0,0,0,0,0
10,401772510,9/4/2025,1,1,10,40,PHI,DAL,1,10,41,0,0,J.Hurts scrambles right tackle to PHI 48 for 7 yards (J.Sanborn).,0,2025,7,0,Run,1,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,OPP,0,0,0,0,0
11,401772510,9/4/2025,1,1,9,56,PHI,DAL,2,3,48,0,0,S.Barkley left end to DAL 36 for 16 yards (D.Clark; D.Bland).,0,2025,16,0,Run,1,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,OPP,0,0,0,0,0
12,401772510,9/4/2025,1,1,9,9,PHI,DAL,1,10,36,0,0,(Shotgun) J.Hurts pass short middle to D.Goedert to DAL 30 for 6 yards (M.Hooker).,0,2025,6,Shotgun,Pass,0,1,0,0,short middle,0,0,0,0,0,0,0,0,0,0,0,0,OPP,0,0,0,0,0
13,401772510,9/4/2025,1,1,8,37,PHI,DAL,2,4,30,0,0,"(No Huddle, Shotgun) W.Shipley right guard to DAL 25 for 5 yards (D.Clark; K.Murray).",0,2025,5,"No Huddle, Shotgun",Run,1,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,OPP,0,0,0,0,0
14,401772510,9/4/2025,1,1,8,8,PHI,DAL,1,10,25,0,0,"(No Huddle, Shotgun) W.Shipley left end to DAL 5 for 20 yards (M.Hooker; J.Sanborn).",0,2025,20,"No Huddle, Shotgun",Run,1,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,OPP,0,0,0,0,0
15,401772510,9/4/2025,1,1,7,23,PHI,DAL,1,0,5,0,0,S.Barkley left tackle to DAL 3 for 2 yards (D.Ezeiruaku).,0,2025,2,0,Run,1,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,OPP,0,0,0,0,0
16,401772510,9/4/2025,1,1,6,41,PHI,DAL,2,0,3,0,0,"S.Barkley up the middle to DAL 4 for -1 yards (S.Thomas, K.Murray).",0,2025,-1,0,Run,1,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,OPP,0,0,0,0,0
17,401772510,9/4/2025,1,1,5,55,PHI,DAL,3,0,4,0,0,"(Shotgun) J.Hurts scrambles right end for 4 yards, TOUCHDOWN. J.Elliott extra point is GOOD, Center-C.Hughlett, Holder-B.Mann.",0,2025,4,Shotgun,Run,1,0,1,0, ,0,0,0,0,0,0,0,0,0,0,0,0,OPP,0,0,0,0,0
18,401772510,9/4/2025,1,1,5,55,DAL,PHI,0,0,0,0,0,"J.Elliott kicks 63 yards from PHI 35 to DAL 2. K.Turpin to DAL 24 for 22 yards (J.Uche; J.Trotter).PENALTY on DAL-M.Liufau, Unnecessary Roughness, 12 yards, enforced at DAL 24.Penalty on DAL-M.Bell, Unnecessary Roughness, declined.",0,2025,12,0,Penalty,0,0,0,0, ,0,0,0,0,0,0,0,1,0,0,0,0,OPP,0,0,0,0,0
19,401772510,9/4/2025,1,1,5,48,DAL,PHI,1,10,12,0,0,(Shotgun) J.Williams left guard to DAL 15 for 3 yards (M.Ojomo; Z.Baun).,0,2025,3,Shotgun,Run,1,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,OPP,0,0,0,0,0
20,401772510,9/4/2025,1,1,5,7,DAL,PHI,2,7,15,0,0,(Shotgun) D.Prescott pass short left to C.Lamb to DAL 33 for 18 yards (R.Blankenship) [M.Ojomo].,0,2025,18,Shotgun,Pass,0,1,0,0,short left,0,0,0,0,0,0,0,0,0,0,0,0,OPP,0,0,0,0,0
21,401772510,9/4/2025,1,1,4,25,DAL,PHI,1,10,33,0,0,J.Williams right guard to DAL 38 for 5 yards (J.Hunt; C.DeJean).,0,2025,5,0,Run,1,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,OPP,0,0,0,0,0
22,401772510,9/4/2025,1,1,3,45,DAL,PHI,2,5,38,0,0,J.Williams left end to DAL 41 for 3 yards (A.Mukuba; J.Campbell).,0,2025,3,0,Run,1,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,OPP,0,0,0,0,0
23,401772510,9/4/2025,1,1,3,1,DAL,PHI,3,2,41,0,0,(Shotgun) D.Prescott pass short left to C.Lamb to PHI 33 for 26 yards (A.Jackson).,0,2025,26,Shotgun,Pass,0,1,0,0,short left,0,0,0,0,0,0,0,0,0,0,0,0,OPP,0,0,0,0,0
24,401772510,9/4/2025,1,1,2,14,DAL,PHI,1,10,33,0,0,"(No Huddle, Shotgun) D.Prescott pass short left to M.Sanders to PHI 29 for 4 yards (R.Blankenship).PENALTY on DAL-T.Smith, Offensive Holding, 10 yards, enforced at PHI 33 - No Play.",0,2025,10,"No Huddle, Shotgun",Penalty,0,0,0,0,short left,0,0,0,0,0,0,0,1,0,0,0,0,OPP,0,0,1,0,0
25,401772510,9/4/2025,1,1,1,45,DAL,PHI,1,20,43,0,0,(Shotgun) D.Prescott pass short right to M.Sanders to PHI 46 for -3 yards (Z.Baun).,0,2025,-3,Shotgun,Pass,0,1,0,0,short right,0,0,0,0,0,0,0,0,0,0,0,0,OPP,0,0,0,0,0
26,401772510,9/4/2025,1,1,0,58,DAL,PHI,2,23,46,0,0,"(Shotgun) D.Prescott pass incomplete deep right to G.Pickens (Q.Mitchell).PENALTY on PHI-Q.Mitchell, Defensive Pass Interference, 34 yards, enforced at PHI 46 - No Play.",0,2025,34,Shotgun,Penalty,0,0,0,0, ,0,0,0,0,0,0,0,1,0,0,0,0,OPP,0,0,1,0,0
27,401772510,9/4/2025,1,1,0,51,DAL,PHI,1,10,12,0,0,D.Prescott pass incomplete short left to J.Tolbert.,0,2025,0,0,Incompletion,0,0,0,1, ,0,0,0,0,0,0,0,0,0,0,0,0,OPP,0,0,0,0,0
28,401772510,9/4/2025,1,1,0,46,DAL,PHI,2,10,12,0,0,(Shotgun) J.Williams up the middle to PHI 1 for 11 yards (R.Blankenship).,0,2025,11,Shotgun,Run,1,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,OPP,0,0,0,0,0
29,401772510,9/4/2025,1,2,14,56,DAL,PHI,1,0,1,0,0,"(Shotgun) J.Williams up the middle for 1 yard, TOUCHDOWN. B.Aubrey extra point is GOOD, Center-T.Sieg, Holder-B.Anger.",0,2025,1,Shotgun,Run,1,0,1,0, ,0,0,0,0,0,0,0,0,0,0,0,0,OPP,0,0,0,0,0
30,401772510,9/4/2025,1,2,14,56,PHI,DAL,0,10,35,0,0,"B.Aubrey kicks 65 yards from DAL 35 to end zone, Touchback to the PHI 35.",0,2025,0,0,Kickoff,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,OPP,0,0,0,0,0
31,401772510,9/4/2025,1,2,14,56,PHI,DAL,1,10,35,0,0,(Shotgun) S.Barkley right end to PHI 41 for 6 yards (O.Odighizuwa; M.Hooker).,0,2025,6,Shotgun,Run,1,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,OPP,0,0,0,0,0
32,401772510,9/4/2025,1,2,14,12,PHI,DAL,2,4,41,0,0,(Shotgun) J.Hurts pass short right to D.Smith to PHI 47 for 6 yards (K.Murray).,0,2025,6,Shotgun,Pass,0,1,0,0,short right,0,0,0,0,0,0,0,0,0,0,0,0,OPP,0,0,0,0,0
33,401772510,9/4/2025,1,2,13,29,PHI,DAL,1,10,47,0,0,(Shotgun) S.Barkley right guard to DAL 49 for 4 yards (M.Hooker; S.Williams).,0,2025,4,Shotgun,Run,1,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,OPP,0,0,0,0,0
34,401772510,9/4/2025,1,2,12,48,PHI,DAL,2,6,49,0,0,(Shotgun) J.Hurts pass short right to D.Goedert to DAL 46 for 3 yards (K.Murray).,0,2025,3,Shotgun,Pass,0,1,0,0,short right,0,0,0,0,0,0,0,0,0,0,0,0,OPP,0,0,0,0,0
35,401772510,9/4/2025,1,2,12,1,PHI,DAL,3,3,46,0,0,(Shotgun) J.Hurts pass short middle to D.Goedert to DAL 39 for 7 yards (M.Hooker).,0,2025,7,Shotgun,Pass,0,1,0,0,short middle,0,0,0,0,0,0,0,0,0,0,0,0,OPP,0,0,0,0,0
36,401772510,9/4/2025,1,2,11,19,PHI,DAL,1,10,39,0,0,J.Hurts pass short right to K.Granson ran ob at DAL 38 for 1 yard.,0,2025,1,0,Pass,0,1,0,0,short right,0,0,0,0,0,0,0,0,0,0,0,0,OPP,0,0,0,0,0
37,401772510,9/4/2025,1,2,10,38,PHI,DAL,2,9,38,0,0,(Shotgun) J.Hurts scrambles left end to DAL 29 for 9 yards (K.Elam).,0,2025,9,Shotgun,Run,1,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,OPP,0,0,0,0,0
38,401772510,9/4/2025,1,2,9,52,PHI,DAL,1,10,29,0,0,S.Barkley right end to DAL 25 for 4 yards (M.Kneeland).,0,2025,4,0,Run,1,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,OPP,0,0,0,0,0
39,401772510,9/4/2025,1,2,9,11,PHI,DAL,2,6,25,0,0,W.Shipley left guard to DAL 24 for 1 yard (O.Odighizuwa).,0,2025,1,0,Run,1,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,OPP,0,0,0,0,0
40,401772510,9/4/2025,1,2,8,27,PHI,DAL,3,5,24,0,0,(Shotgun) J.Hurts scrambles right tackle to DAL 9 for 15 yards (M.Hooker).,0,2025,15,Shotgun,Run,1,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,OPP,0,0,0,0,0
41,401772510,9/4/2025,1,2,7,42,PHI,DAL,1,0,9,0,0,(Shotgun) S.Barkley up the middle to DAL 8 for 1 yard (S.Thomas).,0,2025,1,Shotgun,Run,1,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,OPP,0,0,0,0,0
42,401772510,9/4/2025,1,2,6,46,PHI,DAL,2,0,8,0,0,"(Shotgun) J.Hurts scrambles left end for 8 yards, TOUCHDOWN. J.Elliott extra point is GOOD, Center-C.Hughlett, Holder-B.Mann.",0,2025,8,Shotgun,Run,1,0,1,0, ,0,0,0,0,0,0,0,0,0,0,0,0,OPP,0,0,0,0,0
43,401772510,9/4/2025,1,2,6,46,DAL,PHI,0,10,35,0,0,J.Elliott kicks 57 yards from PHI 35 to DAL 8. K.Turpin to DAL 31 for 23 yards (S.Brown).,0,2025,0,0,Kickoff,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,OPP,0,0,0,0,0
44,401772510,9/4/2025,1,2,6,41,DAL,PHI,1,10,31,0,0,D.Prescott pass short left to J.Ferguson to DAL 34 for 3 yards (R.Blankenship).,0,2025,3,0,Pass,0,1,0,0,short left,0,0,0,0,0,0,0,0,0,0,0,0,OPP,0,0,0,0,0
45,401772510,9/4/2025,1,2,6,3,DAL,PHI,2,7,34,0,0,(Shotgun) D.Prescott pass short left to K.Turpin pushed ob at 50 for 16 yards (A.Jackson).,0,2025,16,Shotgun,Pass,0,1,0,0,short left,0,0,0,0,0,0,0,0,0,0,0,0,OPP,0,0,0,0,0
46,401772510,9/4/2025,1,2,5,26,DAL,PHI,0,0,0,0,0,"M.Sanders right end to 50 for no gain (N.Smith).PENALTY on PHI-N.Smith, Taunting, 15 yards, enforced at 50.",0,2025,15,0,Run,1,0,0,0, ,0,0,0,0,0,0,0,1,0,0,0,0,OPP,0,0,0,0,0
47,401772510,9/4/2025,1,2,5,3,DAL,PHI,1,10,35,0,0,D.Prescott scrambles left end to PHI 32 for 3 yards (Z.Baun).,0,2025,3,0,Run,1,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,OPP,0,0,0,0,0
48,401772510,9/4/2025,1,2,4,14,DAL,PHI,2,7,32,0,0,(Shotgun) K.Turpin left tackle to PHI 27 for 5 yards (N.Smith; A.Jackson).,0,2025,5,Shotgun,Run,1,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,OPP,0,0,0,0,0
49,401772510,9/4/2025,1,2,3,33,DAL,PHI,3,2,27,0,0,(Shotgun) J.Williams up the middle to PHI 23 for 4 yards (Z.Baun).,0,2025,4,Shotgun,Run,1,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,OPP,0,0,0,0,0
50,401772510,9/4/2025,1,2,2,54,DAL,PHI,1,10,23,0,0,"(No Huddle, Shotgun) D.Prescott pass incomplete short left to C.Lamb.",0,2025,0,"No Huddle, Shotgun",Incompletion,0,0,0,1, ,0,0,0,0,0,0,0,0,0,0,0,0,OPP,0,0,0,0,0
51,401772510,9/4/2025,1,2,2,49,DAL,PHI,2,10,23,0,0,(Shotgun) D.Prescott pass incomplete short left to C.Lamb (A.Jackson).,0,2025,0,Shotgun,Incompletion,0,0,0,1, ,0,0,0,0,0,0,0,0,0,0,0,0,OPP,0,0,0,0,0
52,401772510,9/4/2025,1,2,2,43,DAL,PHI,3,10,23,0,0,(Shotgun) D.Prescott pass incomplete deep left to G.Pickens.,0,2025,0,Shotgun,Incompletion,0,0,0,1, ,0,0,0,0,0,0,0,0,0,0,0,0,OPP,0,0,0,0,0
53,401772510,9/4/2025,1,2,2,34,DAL,PHI,4,10,23,0,0,"B.Aubrey 41 yard field goal is GOOD, Center-T.Sieg, Holder-B.Anger.",0,2025,0,0,Good,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,OPP,0,0,0,0,0
54,401772510,9/4/2025,1,2,2,34,PHI,DAL,0,10,35,0,0,"B.Aubrey kicks 61 yards from DAL 35 to PHI 4. W.Shipley MUFFS catch, and recovers at PHI 7. W.Shipley to PHI 19 for 12 yards (M.Liufau).",0,2025,0,0,Kickoff,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,OPP,0,0,0,0,0
55,401772510,9/4/2025,1,2,2,29,PHI,DAL,1,10,19,0,0,(Shotgun) S.Barkley left end to PHI 23 for 4 yards (S.Williams).,0,2025,4,Shotgun,Run,1,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,OPP,0,0,0,0,0
56,401772510,9/4/2025,1,2,2,0,PHI,DAL,2,6,23,0,0,(Shotgun) J.Hurts pass incomplete short left [S.Williams].,0,2025,0,Shotgun,Incompletion,0,0,0,1, ,0,0,0,0,0,0,0,0,0,0,0,0,OPP,0,0,0,0,0
57,401772510,9/4/2025,1,2,1,53,PHI,DAL,3,6,23,0,0,(Shotgun) J.Hurts pass deep middle to J.Dotson to DAL 26 for 51 yards (K.Elam).,0,2025,51,Shotgun,Pass,0,1,0,0,deep middle,0,0,0,0,0,0,0,0,0,0,0,0,OPP,0,0,0,0,0
58,401772510,9/4/2025,1,2,1,20,PHI,DAL,1,10,26,0,0,"(No Huddle, Shotgun) J.Hurts pass incomplete short left to S.Barkley.",0,2025,0,"No Huddle, Shotgun",Incompletion,0,0,0,1, ,0,0,0,0,0,0,0,0,0,0,0,0,OPP,0,0,0,0,0
59,401772510,9/4/2025,1,2,1,16,PHI,DAL,2,10,26,0,0,(Shotgun) J.Hurts pass short right to S.Barkley pushed ob at DAL 18 for 8 yards (K.Elam; K.Murray).,0,2025,8,Shotgun,Pass,0,1,0,0,short right,0,0,0,0,0,0,0,0,0,0,0,0,OPP,0,0,0,0,0
60,401772510,9/4/2025,1,2,1,9,PHI,DAL,3,2,18,0,0,(Shotgun) J.Hurts pass short left to S.Barkley ran ob at DAL 15 for 3 yards.,0,2025,3,Shotgun,Pass,0,1,0,0,short left,0,0,0,0,0,0,0,0,0,0,0,0,OPP,0,0,0,0,0
61,401772510,9/4/2025,1,2,1,4,PHI,DAL,1,10,15,0,0,(Shotgun) J.Hurts scrambles right tackle ran ob at DAL 10 for 5 yards (D.Clark).,0,2025,5,Shotgun,Run,1,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,OPP,0,0,0,0,0
62,401772510,9/4/2025,1,2,0,51,PHI,DAL,2,5,10,0,0,"(Shotgun) S.Barkley right guard for 10 yards, TOUCHDOWN. J.Elliott extra point is GOOD, Center-C.Hughlett, Holder-B.Mann.",0,2025,10,Shotgun,Run,1,0,1,0, ,0,0,0,0,0,0,0,0,0,0,0,0,OPP,0,0,0,0,0
63,401772510,9/4/2025,1,2,0,51,DAL,PHI,0,10,35,0,0,"J.Elliott kicks 58 yards from PHI 35 to DAL 7. K.Turpin MUFFS catch, and recovers at DAL 3. K.Turpin to DAL 12 for 9 yards (S.Brown; J.Trotter).",0,2025,0,0,Kickoff,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,OPP,0,0,0,0,0
64,401772510,9/4/2025,1,2,0,44,DAL,PHI,1,10,12,0,0,"(Shotgun) D.Prescott pass incomplete short right to C.Lamb.PENALTY on PHI-J.Bennett, Defensive Pass Interference, 9 yards, enforced at DAL 12 - No Play.",0,2025,9,Shotgun,Penalty,0,0,0,0, ,0,0,0,0,0,0,0,1,0,0,0,0,OPP,0,0,1,0,0
65,401772510,9/4/2025,1,2,0,40,DAL,PHI,1,10,21,0,0,"(Shotgun) D.Prescott pass short right to J.Ferguson to DAL 26 for 5 yards (J.Bennett).PENALTY on PHI-N.Smith, Roughing the Passer, 15 yards, enforced at DAL 26.",0,2025,20,Shotgun,Pass,0,1,0,0,short right,0,0,0,0,0,0,0,1,0,0,0,0,OPP,0,0,0,0,0
66,401772510,9/4/2025,1,2,0,34,DAL,PHI,1,10,41,0,0,"(No Huddle, Shotgun) D.Prescott pass short right to J.Ferguson to DAL 46 for 5 yards (J.Bennett).",0,2025,5,"No Huddle, Shotgun",Pass,0,1,0,0,short right,0,0,0,0,0,0,0,0,0,0,0,0,OPP,0,0,0,0,0
67,401772510,9/4/2025,1,2,0,27,DAL,PHI,2,5,46,0,0,(Shotgun) D.Prescott pass short left to J.Tolbert pushed ob at DAL 46 for no gain (C.DeJean).,0,2025,0,Shotgun,Pass,0,1,0,0,short left,0,0,0,0,0,0,0,0,0,0,0,0,OPP,0,0,0,0,0
68,401772510,9/4/2025,1,2,0,20,DAL,PHI,3,5,46,0,0,(Shotgun) D.Prescott pass short right to G.Pickens to PHI 45 for 9 yards (Q.Mitchell).,0,2025,9,Shotgun,Pass,0,1,0,0,short right,0,0,0,0,0,0,0,0,0,0,0,0,OPP,0,0,0,0,0
69,401772510,9/4/2025,1,2,0,15,DAL,PHI,1,10,45,0,0,(Shotgun) D.Prescott pass short right to C.Lamb to PHI 35 for 10 yards (J.Bennett).,0,2025,10,Shotgun,Pass,0,1,0,0,short right,0,0,0,0,0,0,0,0,0,0,0,0,OPP,0,0,0,0,0
70,401772510,9/4/2025,1,2,0,4,DAL,PHI,1,10,35,0,0,(No Huddle) D.Prescott spiked the ball to stop the clock.,0,2025,0,No Huddle,Incompletion,0,0,0,1, ,0,0,0,0,0,0,0,0,0,0,0,0,OPP,0,0,0,0,0
71,401772510,9/4/2025,1,2,0,0,DAL,PHI,2,10,35,0,0,"B.Aubrey 53 yard field goal is GOOD, Center-T.Sieg, Holder-B.Anger.",0,2025,0,0,Good,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,OPP,0,0,0,0,0
72,401772510,9/4/2025,1,3,15,0,PHI,DAL,0,10,35,0,0,B.Aubrey kicks 57 yards from DAL 35 to PHI 8. J.Metchie pushed ob at PHI 28 for 20 yards (D.Clark).,0,2025,0,0,Kickoff,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,OPP,0,0,0,0,0
73,401772510,9/4/2025,1,3,14,55,PHI,DAL,1,10,28,0,0,(Shotgun) J.Hurts pass short middle to D.Goedert to PHI 33 for 5 yards (J.Sanborn; K.Clark).,0,2025,5,Shotgun,Pass,0,1,0,0,short middle,0,0,0,0,0,0,0,0,0,0,0,0,OPP,0,0,0,0,0
74,401772510,9/4/2025,1,3,14,12,PHI,DAL,2,5,33,0,0,(Shotgun) J.Hurts pass short left to D.Goedert to PHI 39 for 6 yards (M.Liufau).,0,2025,6,Shotgun,Pass,0,1,0,0,short left,0,0,0,0,0,0,0,0,0,0,0,0,OPP,0,0,0,0,0
75,401772510,9/4/2025,1,3,13,39,PHI,DAL,1,10,39,0,0,"(No Huddle, Shotgun) J.Hurts pass short right to D.Smith to PHI 42 for 3 yards (K.Elam).",0,2025,3,"No Huddle, Shotgun",Pass,0,1,0,0,short right,0,0,0,0,0,0,0,0,0,0,0,0,OPP,0,0,0,0,0
76,401772510,9/4/2025,1,3,12,55,PHI,DAL,2,7,42,0,0,(Shotgun) S.Barkley left tackle to DAL 46 for 12 yards (M.Hooker; J.Toia).,0,2025,12,Shotgun,Run,1,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,OPP,0,0,0,0,0
77,401772510,9/4/2025,1,3,12,12,PHI,DAL,1,10,46,0,0,(Shotgun) A.Dillon left tackle to DAL 37 for 9 yards (M.Liufau).,0,2025,9,Shotgun,Run,1,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,OPP,0,0,0,0,0
78,401772510,9/4/2025,1,3,11,26,PHI,DAL,2,1,37,0,0,(Shotgun) A.Dillon right guard to DAL 36 for 1 yard (S.Thomas).,0,2025,1,Shotgun,Run,1,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,OPP,0,0,0,0,0
79,401772510,9/4/2025,1,3,10,47,PHI,DAL,1,10,36,0,0,(Shotgun) A.Dillon up the middle to DAL 36 for no gain (D.Wilson; K.Clark).,0,2025,0,Shotgun,Run,1,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,OPP,0,0,0,0,0
80,401772510,9/4/2025,1,3,10,2,PHI,DAL,2,10,36,0,0,(Shotgun) J.Hurts sacked at DAL 44 for -8 yards (M.Kneeland).,0,2025,0,Shotgun,Sack,0,0,0,0, ,1,0,0,0,0,0,0,0,0,0,0,0,OPP,0,0,0,0,0
81,401772510,9/4/2025,1,3,9,16,PHI,DAL,3,18,44,0,0,(Shotgun) J.Hurts pass short right to J.Dotson to DAL 40 for 4 yards (D.Clark) [D.Fowler].,0,2025,4,Shotgun,Pass,0,1,0,0,short right,0,0,0,0,0,0,0,0,0,0,0,0,OPP,0,0,0,0,0
82,401772510,9/4/2025,1,3,8,30,PHI,DAL,4,14,40,0,0,"J.Elliott 58 yard field goal is GOOD, Center-C.Hughlett, Holder-B.Mann.",0,2025,0,0,Good,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,OPP,0,0,0,0,0
83,401772510,9/4/2025,1,3,8,30,DAL,PHI,0,10,35,0,0,J.Elliott kicks 56 yards from PHI 35 to DAL 9. J.Tolbert to DAL 29 for 20 yards (J.Metchie).,0,2025,0,0,Kickoff,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,OPP,0,0,0,0,0
84,401772510,9/4/2025,1,3,8,22,DAL,PHI,1,10,29,0,0,J.Williams left guard to DAL 35 for 6 yards (C.DeJean).,0,2025,6,0,Run,1,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,OPP,0,0,0,0,0
85,401772510,9/4/2025,1,3,7,48,DAL,PHI,2,4,35,0,0,J.Williams up the middle to DAL 38 for 3 yards (J.Davis).,0,2025,3,0,Run,1,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,OPP,0,0,0,0,0
86,401772510,9/4/2025,1,3,7,7,DAL,PHI,3,1,38,0,0,J.Williams left end to DAL 40 for 2 yards (Z.Baun; J.Hunt).,0,2025,2,0,Run,1,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,OPP,0,0,0,0,0
87,401772510,9/4/2025,1,3,6,27,DAL,PHI,1,10,40,0,0,(Shotgun) D.Prescott pass incomplete deep middle to B.Spann-Ford (J.Campbell). PHI-S.Brown was injured during the play.,0,2025,0,Shotgun,Incompletion,0,0,0,1, ,0,0,0,0,0,0,0,0,0,0,0,0,OPP,0,0,0,0,0
88,401772510,9/4/2025,1,3,6,21,DAL,PHI,2,10,40,0,0,(Shotgun) M.Sanders left end to PHI 11 for 49 yards (Z.Baun).,0,2025,49,Shotgun,Run,1,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,OPP,0,0,0,0,0
